,,,,,,,,,,,,
Discipline,HPSA ID,HPSA Name,Designation Type,Primary State Name,County Name,HPSA FTE Short,HPSA Score,PC MCTA Score,Status,Rural Status,Designation Date,Update Date
,6 Norfolk Street,6 Norfolk St,Dorchester,MA,02124-3520,Suffolk,Non-Rural,,,,,
,Codman Square Health Center,637 Washington St,Dorchester,MA,02124-3510,Suffolk,Non-Rural,,,,,
,Codman Square Health Center at Randolph High School,42 Highland Ave,Randolph,MA,02368,Norfolk,Non-Rural,,,,,
,TechBoston Academy Clinic,9 Peacevale Road,Dorchester Center,MA,02124-4417,Suffolk,Non-Rural,,,,,
Mental Health,7259992568,"CODMAN SQUARE HEALTH CENTER, INC",Federally Qualified Health Center,Massachusetts,"Suffolk County, MA",,22,NA,Designated,Non-Rural,03/01/2009,09/22/2025
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,1100 Washington Street,1100 Washington St STE 306,Dorchester,MA,02124-5538,Suffolk,Non-Rural,,,,,
,450 Washington Street,450 Washington St,Dorchester,MA,02124-1127,Suffolk,Non-Rural,,,,,
,6 Norfolk Street,6 Norfolk St,Dorchester,MA,02124-3520,Suffolk,Non-Rural,,,,,
,Codman Square Health Center,637 Washington St,Dorchester,MA,02124-3510,Suffolk,Non-Rural,,,,,
,Codman Square Health Center at Randolph High School,42 Highland Ave,Randolph,MA,02368,Norfolk,Non-Rural,,,,,
,TechBoston Academy Clinic,9 Peacevale Road,Dorchester Center,MA,02124-4417,Suffolk,Non-Rural,,,,,
Dental Health,6259992576,"CODMAN SQUARE HEALTH CENTER, INC",Federally Qualified Health Center,Massachusetts,"Suffolk County, MA",,23,NA,Designated,Non-Rural,04/01/2009,09/22/2025
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,1100 Washington Street,1100 Washington St STE 306,Dorchester,MA,02124-5538,Suffolk,Non-Rural,,,,,
,450 Washington Street,450 Washington St,Dorchester,MA,02124-1127,Suffolk,Non-Rural,,,,,
,6 Norfolk Street,6 Norfolk St,Dorchester,MA,02124-3520,Suffolk,Non-Rural,,,,,
,Codman Square Health Center,637 Washington St,Dorchester,MA,02124-3510,Suffolk,Non-Rural,,,,,
,Codman Square Health Center at Randolph High School,42 Highland Ave,Randolph,MA,02368,Norfolk,Non-Rural,,,,,
,TechBoston Academy Clinic,9 Peacevale Road,Dorchester Center,MA,02124-4417,Suffolk,Non-Rural,,,,,
Primary Care,1259992592,"CARING HEALTH CENTER, INC.",Federally Qualified Health Center,Massachusetts,"Hampden County, MA",,16,19,Designated,Non-Rural,10/26/2002,09/22/2025
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,1235 Boston Road Facility,1235 Boston Rd,Springfield,MA,01119-1328,Hampden,Non-Rural,,,,,
,Caring Health Center,477 Sumner Avenue,Springfield,MA,01108-2321,Hampden,Non-Rural,,,,,
,Caring Health Center Main Street Clinic,1049 Main Street,Springfield,MA,01103-2114,Hampden,Non-Rural,,,,,
,"CARING HEALTH CENTER, BOSTON RD",860 Boston Rd,Springfield,MA,01119-1311,Hampden,Non-Rural,,,,,
,"CARING HEALTH CENTER, INC-FOREST PARK",532 Sumner Avenue,Springfield,MA,01108-2458,Hampden,Non-Rural,,,,,
,Springfield Rescue Mission SIte,10 Mill St,Springfield,MA,01108-1021,Hampden,Non-Rural,,,,,
Mental Health,7259992564,"CARING HEALTH CENTER, INC.",Federally Qualified Health Center,Massachusetts,"Hampden County, MA",,17,NA,Designated,Non-Rural,09/30/1993,09/22/2025
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,1235 Boston Road Facility,1235 Boston Rd,Springfield,MA,01119-1328,Hampden,Non-Rural,,,,,
,Caring Health Center,477 Sumner Avenue,Springfield,MA,01108-2321,Hampden,Non-Rural,,,,,
,Caring Health Center Main Street Clinic,1049 Main Street,Springfield,MA,01103-2114,Hampden,Non-Rural,,,,,
,"CARING HEALTH CENTER, BOSTON RD",860 Boston Rd,Springfield,MA,01119-1311,Hampden,Non-Rural,,,,,
,"CARING HEALTH CENTER, INC-FOREST PARK",532 Sumner Avenue,Springfield,MA,01108-2458,Hampden,Non-Rural,,,,,
,Springfield Rescue Mission SIte,10 Mill St,Springfield,MA,01108-1021,Hampden,Non-Rural,,,,,
Dental Health,6259992540,"CARING HEALTH CENTER, INC.",Federally Qualified Health Center,Massachusetts,"Hampden County, MA",,18,NA,Designated,Non-Rural,10/26/2002,09/22/2025
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,1235 Boston Road Facility,1235 Boston Rd,Springfield,MA,01119-1328,Hampden,Non-Rural,,,,,
,Caring Health Center,477 Sumner Avenue,Springfield,MA,01108-2321,Hampden,Non-Rural,,,,,
,Caring Health Center Main Street Clinic,1049 Main Street,Springfield,MA,01103-2114,Hampden,Non-Rural,,,,,
,"CARING HEALTH CENTER, BOSTON RD",860 Boston Rd,Springfield,MA,01119-1311,Hampden,Non-Rural,,,,,
,"CARING HEALTH CENTER, INC-FOREST PARK",532 Sumner Avenue,Springfield,MA,01108-2458,Hampden,Non-Rural,,,,,
,Springfield Rescue Mission SIte,10 Mill St,Springfield,MA,01108-1021,Hampden,Non-Rural,,,,,
Primary Care,1259992578,"GREATER LAWRENCE FAMILY HEALTH CENTER, INC",Federally Qualified Health Center,Massachusetts,"Essex County, MA",,19,18,Designated,Non-Rural,10/26/2002,09/22/2025
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,CAB TRANSITIONS,365 East Street,Tewksbury,MA,01876-1998,Middlesex,Non-Rural,,,,,
,Community Action Drop-In Center,16 Ashland St,Haverhill,MA,01830-4129,Essex,Non-Rural,,,,,
,DAYBREAK SHELTER,75 N Parish Rd,Lawrence,MA,01843-2930,Essex,Non-Rural,,,,,
,EMMAUS HOUSE,150 How St,Haverhill,MA,01830-5616,Essex,Non-Rural,,,,,
,GLFHC at Lawrence General Hospital,1 General St,Lawrence,MA,01841-2961,Essex,Non-Rural,,,,,
,GLFHC Mobile Unit,401 Griffin Brook Dr,Methuen,MA,01844-1883,Essex,Non-Rural,,,,,
,"GLFHC, CSS Prevention and Education",98 Water St,Lawrence,MA,01841-4727,Essex,Non-Rural,,,,,
,GLFHC-NORTH,150 Park Street,Lawrence,MA,01841-2517,Essex,Non-Rural,,,,,
,GLFHC-SOUTH,73 Winthrop Ave APT D,Lawrence,MA,01843-2836,Essex,Non-Rural,,,,,
,GLFHC-WEST,700 Essex Street,Lawrence,MA,01841-4396,Essex,Non-Rural,,,,,
,GOOD SHEPHERD CENTER,260 Park St,Lawrence,MA,01841-2412,Essex,Non-Rural,,,,,
,GREATER LAWRENCE FAMILY HEALTH,34 Haverhill St,Lawrence,MA,01841-2884,Essex,Non-Rural,,,,,
,Greater Lawrence Family Health Center Administration,1 Griffin Brook Drive,Methuen,MA,01844-1865,Essex,Non-Rural,,,,,
,GREATER LAWRENCE TECH SCHOOL,57 River Road,Andover,MA,01810-1199,Essex,Non-Rural,,,,,
,Haverhill Family Health Center,755 Main Street,Haverhill,MA,01830-2166,Essex,Non-Rural,,,,,
,Heading Home,555 South Union Street,Lawrence,MA,01843-2815,Essex,Non-Rural,,,,,
,Lawrence High School,70-71 N Parish Rd,Lawrence,MA,01843-2914,Essex,Non-Rural,,,,,
,Lowell Transitional Living Center,205 Middlesex St,Lowell,MA,01852-2155,Middlesex,Non-Rural,,,,,
,MARY IMMACULATE/RESTORATIVE CTR,172 Lawrence St,Lawrence,MA,01841-3849,Essex,Non-Rural,,,,,
,Methuen Family Health Center,147 Pelham St STE 1,Methuen,MA,01844-2060,Essex,Non-Rural,,,,,
,MITCH'S PLACE,127 How St,Haverhill,MA,01830-5615,Essex,Non-Rural,,,,,
,Mobile Health Unit 3,34 Haverhill Street,Lawrence,MA,01841-2884,Essex,Non-Rural,,,,,
,Mobile Health Unit Two,34 Haverhill Street,Lawrence,MA,01841-2884,Essex,Non-Rural,,,,,
,Pegasus House,482 Lowell St,Lawrence,MA,01841-4598,Essex,Non-Rural,,,,,
,YWCA,38 Lawrence St,Lawrence,MA,01840-1409,Essex,Non-Rural,,,,,
Mental Health,7259992523,"GREATER LAWRENCE FAMILY HEALTH CENTER, INC",Federally Qualified Health Center,Massachusetts,"Essex County, MA",,22,NA,Designated,Non-Rural,10/26/2002,09/22/2025
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,CAB TRANSITIONS,365 East Street,Tewksbury,MA,01876-1998,Middlesex,Non-Rural,,,,,
,Community Action Drop-In Center,16 Ashland St,Haverhill,MA,01830-4129,Essex,Non-Rural,,,,,
,DAYBREAK SHELTER,75 N Parish Rd,Lawrence,MA,01843-2930,Essex,Non-Rural,,,,,
,EMMAUS HOUSE,150 How St,Haverhill,MA,01830-5616,Essex,Non-Rural,,,,,
,GLFHC at Lawrence General Hospital,1 General St,Lawrence,MA,01841-2961,Essex,Non-Rural,,,,,
,GLFHC Mobile Unit,401 Griffin Brook Dr,Methuen,MA,01844-1883,Essex,Non-Rural,,,,,
,"GLFHC, CSS Prevention and Education",98 Water St,Lawrence,MA,01841-4727,Essex,Non-Rural,,,,,
,GLFHC-NORTH,150 Park Street,Lawrence,MA,01841-2517,Essex,Non-Rural,,,,,
,GLFHC-SOUTH,73 Winthrop Ave APT D,Lawrence,MA,01843-2836,Essex,Non-Rural,,,,,
,GLFHC-WEST,700 Essex Street,Lawrence,MA,01841-4396,Essex,Non-Rural,,,,,
,GOOD SHEPHERD CENTER,260 Park St,Lawrence,MA,01841-2412,Essex,Non-Rural,,,,,
,GREATER LAWRENCE FAMILY HEALTH,34 Haverhill St,Lawrence,MA,01841-2884,Essex,Non-Rural,,,,,
,Greater Lawrence Family Health Center Administration,1 Griffin Brook Drive,Methuen,MA,01844-1865,Essex,Non-Rural,,,,,
,GREATER LAWRENCE TECH SCHOOL,57 River Road,Andover,MA,01810-1199,Essex,Non-Rural,,,,,
,Haverhill Family Health Center,755 Main Street,Haverhill,MA,01830-2166,Essex,Non-Rural,,,,,
,Heading Home,555 South Union Street,Lawrence,MA,01843-2815,Essex,Non-Rural,,,,,
,Lawrence High School,70-71 N Parish Rd,Lawrence,MA,01843-2914,Essex,Non-Rural,,,,,
,Lowell Transitional Living Center,205 Middlesex St,Lowell,MA,01852-2155,Middlesex,Non-Rural,,,,,
,MARY IMMACULATE/RESTORATIVE CTR,172 Lawrence St,Lawrence,MA,01841-3849,Essex,Non-Rural,,,,,
,Methuen Family Health Center,147 Pelham St STE 1,Methuen,MA,01844-2060,Essex,Non-Rural,,,,,
,MITCH'S PLACE,127 How St,Haverhill,MA,01830-5615,Essex,Non-Rural,,,,,
,Mobile Health Unit 3,34 Haverhill Street,Lawrence,MA,01841-2884,Essex,Non-Rural,,,,,
,Mobile Health Unit Two,34 Haverhill Street,Lawrence,MA,01841-2884,Essex,Non-Rural,,,,,
,Pegasus House,482 Lowell St,Lawrence,MA,01841-4598,Essex,Non-Rural,,,,,
,YWCA,38 Lawrence St,Lawrence,MA,01840-1409,Essex,Non-Rural,,,,,
Dental Health,6259992526,"GREATER LAWRENCE FAMILY HEALTH CENTER, INC",Federally Qualified Health Center,Massachusetts,"Essex County, MA",,21,NA,Designated,Non-Rural,10/26/2002,09/22/2025
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,CAB TRANSITIONS,365 East Street,Tewksbury,MA,01876-1998,Middlesex,Non-Rural,,,,,
,Community Action Drop-In Center,16 Ashland St,Haverhill,MA,01830-4129,Essex,Non-Rural,,,,,
,DAYBREAK SHELTER,75 N Parish Rd,Lawrence,MA,01843-2930,Essex,Non-Rural,,,,,
,EMMAUS HOUSE,150 How St,Haverhill,MA,01830-5616,Essex,Non-Rural,,,,,
,GLFHC at Lawrence General Hospital,1 General St,Lawrence,MA,01841-2961,Essex,Non-Rural,,,,,
,GLFHC Mobile Unit,401 Griffin Brook Dr,Methuen,MA,01844-1883,Essex,Non-Rural,,,,,
,"GLFHC, CSS Prevention and Education",98 Water St,Lawrence,MA,01841-4727,Essex,Non-Rural,,,,,
,GLFHC-NORTH,150 Park Street,Lawrence,MA,01841-2517,Essex,Non-Rural,,,,,
,GLFHC-SOUTH,73 Winthrop Ave APT D,Lawrence,MA,01843-2836,Essex,Non-Rural,,,,,
,GLFHC-WEST,700 Essex Street,Lawrence,MA,01841-4396,Essex,Non-Rural,,,,,
,GOOD SHEPHERD CENTER,260 Park St,Lawrence,MA,01841-2412,Essex,Non-Rural,,,,,
,GREATER LAWRENCE FAMILY HEALTH,34 Haverhill St,Lawrence,MA,01841-2884,Essex,Non-Rural,,,,,
,Greater Lawrence Family Health Center Administration,1 Griffin Brook Drive,Methuen,MA,01844-1865,Essex,Non-Rural,,,,,
,GREATER LAWRENCE TECH SCHOOL,57 River Road,Andover,MA,01810-1199,Essex,Non-Rural,,,,,
,Haverhill Family Health Center,755 Main Street,Haverhill,MA,01830-2166,Essex,Non-Rural,,,,,
,Heading Home,555 South Union Street,Lawrence,MA,01843-2815,Essex,Non-Rural,,,,,
,Lawrence High School,70-71 N Parish Rd,Lawrence,MA,01843-2914,Essex,Non-Rural,,,,,
,Lowell Transitional Living Center,205 Middlesex St,Lowell,MA,01852-2155,Middlesex,Non-Rural,,,,,
,MARY IMMACULATE/RESTORATIVE CTR,172 Lawrence St,Lawrence,MA,01841-3849,Essex,Non-Rural,,,,,
,Methuen Family Health Center,147 Pelham St STE 1,Methuen,MA,01844-2060,Essex,Non-Rural,,,,,
,MITCH'S PLACE,127 How St,Haverhill,MA,01830-5615,Essex,Non-Rural,,,,,
,Mobile Health Unit 3,34 Haverhill Street,Lawrence,MA,01841-2884,Essex,Non-Rural,,,,,
,Mobile Health Unit Two,34 Haverhill Street,Lawrence,MA,01841-2884,Essex,Non-Rural,,,,,
,Pegasus House,482 Lowell St,Lawrence,MA,01841-4598,Essex,Non-Rural,,,,,
,YWCA,38 Lawrence St,Lawrence,MA,01840-1409,Essex,Non-Rural,,,,,
Primary Care,125999250G,"HARBOR HEALTH SERVICES, INC.",Federally Qualified Health Center,Massachusetts,"Suffolk County, MA",,15,15,Designated,Non-Rural,01/01/2005,09/22/2025
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,Codman Square WIC,637 Washington St,Dorchester,MA,02124-3510,Suffolk,Non-Rural,,,,,
,Daniel Driscoll – Neponset Health Center,398 Neponset Avenue,Dorchester,MA,02122-3150,Suffolk,Non-Rural,,,,,
,DORCHESTER HOUSE MULTI SVS/WIC,1353 Dorchester Avenue,Dorchester,MA,02122-2987,Suffolk,Non-Rural,,,,,
,Elder Service Plan,1135 Morton St FL 2,Mattapan,MA,02126-2834,Suffolk,Non-Rural,,,,,
,"Elder Service Plan, Brockton",479 Torrey St,Brockton,MA,02301-4617,Plymouth,Non-Rural,,,,,
,Ellen Jones Community Dental Clinic,516 Route 134,South Dennis,MA,02660-3451,Barnstable,Non-Rural,,,,,
,GEIGER-GIBSON COMMUNITY HLTH CTR,250 Mount Vernon St,Dorchester,MA,02125-3120,Suffolk,Non-Rural,,,,,
,Harbor Community Health Center - Hyannis,735 Attucks Ln,Hyannis,MA,02601-1867,Barnstable,Non-Rural,,,,,
,Harbor Community Health Center-Plymouth,10 Cordage Park Cir STE 115,Plymouth,MA,02360-7318,Plymouth,Non-Rural,,,,,
,Harbor Health Services Administrative Offices,1135 Morton Street,Mattapan,MA,02126,Suffolk,Non-Rural,,,,,
,Neponset WIC/Administrative Office,10 Minot Street,Dorchester,MA,02122-2016,Suffolk,Non-Rural,,,,,
Mental Health,7259992562,"HARBOR HEALTH SERVICES, INC.",Federally Qualified Health Center,Massachusetts,"Suffolk County, MA",,17,NA,Designated,Non-Rural,10/26/2002,09/22/2025
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,Codman Square WIC,637 Washington St,Dorchester,MA,02124-3510,Suffolk,Non-Rural,,,,,
,Daniel Driscoll – Neponset Health Center,398 Neponset Avenue,Dorchester,MA,02122-3150,Suffolk,Non-Rural,,,,,
,DORCHESTER HOUSE MULTI SVS/WIC,1353 Dorchester Avenue,Dorchester,MA,02122-2987,Suffolk,Non-Rural,,,,,
,Elder Service Plan,1135 Morton St FL 2,Mattapan,MA,02126-2834,Suffolk,Non-Rural,,,,,
,"Elder Service Plan, Brockton",479 Torrey St,Brockton,MA,02301-4617,Plymouth,Non-Rural,,,,,
,Ellen Jones Community Dental Clinic,516 Route 134,South Dennis,MA,02660-3451,Barnstable,Non-Rural,,,,,
,GEIGER-GIBSON COMMUNITY HLTH CTR,250 Mount Vernon St,Dorchester,MA,02125-3120,Suffolk,Non-Rural,,,,,
,Harbor Community Health Center - Hyannis,735 Attucks Ln,Hyannis,MA,02601-1867,Barnstable,Non-Rural,,,,,
,Harbor Community Health Center-Plymouth,10 Cordage Park Cir STE 115,Plymouth,MA,02360-7318,Plymouth,Non-Rural,,,,,
,Harbor Health Services Administrative Offices,1135 Morton Street,Mattapan,MA,02126,Suffolk,Non-Rural,,,,,
,Neponset WIC/Administrative Office,10 Minot Street,Dorchester,MA,02122-2016,Suffolk,Non-Rural,,,,,
Dental Health,6259992552,"HARBOR HEALTH SERVICES, INC.",Federally Qualified Health Center,Massachusetts,"Suffolk County, MA",,21,NA,Designated,Non-Rural,01/01/2005,09/22/2025
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,Codman Square WIC,637 Washington St,Dorchester,MA,02124-3510,Suffolk,Non-Rural,,,,,
,Daniel Driscoll – Neponset Health Center,398 Neponset Avenue,Dorchester,MA,02122-3150,Suffolk,Non-Rural,,,,,
,DORCHESTER HOUSE MULTI SVS/WIC,1353 Dorchester Avenue,Dorchester,MA,02122-2987,Suffolk,Non-Rural,,,,,
,Elder Service Plan,1135 Morton St FL 2,Mattapan,MA,02126-2834,Suffolk,Non-Rural,,,,,
,"Elder Service Plan, Brockton",479 Torrey St,Brockton,MA,02301-4617,Plymouth,Non-Rural,,,,,
,Ellen Jones Community Dental Clinic,516 Route 134,South Dennis,MA,02660-3451,Barnstable,Non-Rural,,,,,
,GEIGER-GIBSON COMMUNITY HLTH CTR,250 Mount Vernon St,Dorchester,MA,02125-3120,Suffolk,Non-Rural,,,,,
,Harbor Community Health Center - Hyannis,735 Attucks Ln,Hyannis,MA,02601-1867,Barnstable,Non-Rural,,,,,
,Harbor Community Health Center-Plymouth,10 Cordage Park Cir STE 115,Plymouth,MA,02360-7318,Plymouth,Non-Rural,,,,,
,Harbor Health Services Administrative Offices,1135 Morton Street,Mattapan,MA,02126,Suffolk,Non-Rural,,,,,
,Neponset WIC/Administrative Office,10 Minot Street,Dorchester,MA,02122-2016,Suffolk,Non-Rural,,,,,
Primary Care,12599925B9,"HILLTOWN COMMUNITY HEALTH CENTERS, INC.",Federally Qualified Health Center,Massachusetts,"Hampshire County, MA",,15,16,Designated,Rural,10/26/2002,09/22/2025
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,GATEWAY SCHOOL BASED HLTH CENTER,12 Littleville Road,Huntington,MA,01050-9761,Hampshire,Non-Rural,,,,,
,HUNTINGTON HEALTH CENTER,73 Russell Road,Huntington,MA,01050-9777,Hampshire,Non-Rural,,,,,
,John P. Musante Health Center,70 Boltwood Walk,Amherst,MA,01002-2341,Hampshire,Non-Rural,,,,,
,WORTHINGTON HEALTH CENTER,58 Old North Road,Worthington,MA,01098-9708,Hampshire,Rural,,,,,
Mental Health,7259992552,"HILLTOWN COMMUNITY HEALTH CENTERS, INC.",Federally Qualified Health Center,Massachusetts,"Hampshire County, MA",,17,NA,Designated,Rural,04/21/2006,09/22/2025
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,GATEWAY SCHOOL BASED HLTH CENTER,12 Littleville Road,Huntington,MA,01050-9761,Hampshire,Non-Rural,,,,,
,HUNTINGTON HEALTH CENTER,73 Russell Road,Huntington,MA,01050-9777,Hampshire,Non-Rural,,,,,
,John P. Musante Health Center,70 Boltwood Walk,Amherst,MA,01002-2341,Hampshire,Non-Rural,,,,,
,WORTHINGTON HEALTH CENTER,58 Old North Road,Worthington,MA,01098-9708,Hampshire,Rural,,,,,
Dental Health,6259992555,"HILLTOWN COMMUNITY HEALTH CENTERS, INC.",Federally Qualified Health Center,Massachusetts,"Hampshire County, MA",,26,NA,Designated,Rural,10/26/2002,09/22/2025
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,GATEWAY SCHOOL BASED HLTH CENTER,12 Littleville Road,Huntington,MA,01050-9761,Hampshire,Non-Rural,,,,,
,HUNTINGTON HEALTH CENTER,73 Russell Road,Huntington,MA,01050-9777,Hampshire,Non-Rural,,,,,
,John P. Musante Health Center,70 Boltwood Walk,Amherst,MA,01002-2341,Hampshire,Non-Rural,,,,,
,WORTHINGTON HEALTH CENTER,58 Old North Road,Worthington,MA,01098-9708,Hampshire,Rural,,,,,
Primary Care,1259992581,"LYNN COMMUNITY HEALTH, INC",Federally Qualified Health Center,Massachusetts,"Essex County, MA",,21,18,Designated,Non-Rural,10/26/2002,09/22/2025
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,BREED MIDDLE SCHOOL,90 Ocallaghan Way,Lynn,MA,01905-1532,Essex,Non-Rural,,,,,
,"Brickett Elementary School, School Based Health Center",123 Lewis Street,Lynn,MA,01902-4897,Essex,Non-Rural,,,,,
,CLASSICAL HIGH SCHOOL,235 Ocallaghan Way,Lynn,MA,01905-1599,Essex,Non-Rural,,,,,
,Cobbet Elementary School School Based Health Center,40 Franklin St,Lynn,MA,01902-4106,Essex,Non-Rural,,,,,
,Connery Elementary School - School Based Health Center,50 Elm St,Lynn,MA,01905-2421,Essex,Non-Rural,,,,,
,Demakes Family YMCA,40 Neptune Boulevard,Lynn,MA,01902-4421,Essex,Non-Rural,,,,,
,Drewicz Elementary School - School Based Health Center,34 Hood Street,Lynn,MA,01905-2392,Essex,Non-Rural,,,,,
,Element Care PACE – Chestnut Hill Ave/Brighton,130 Chestnut Hill Avenue,Brighton,MA,02135-4731,Suffolk,Non-Rural,,,,,
,Fecteau - Leary Junior / Senior High School,33 N Common St,Lynn,MA,01902-4311,Essex,Non-Rural,,,,,
,Harrington Elementary School – School Based Health Center,21 Dexter St,Lynn,MA,01902-3058,Essex,Non-Rural,,,,,
,INGALLS ELEMENTARY SCHOOL,1 Collins Street Ter,Lynn,MA,01902-2205,Essex,Non-Rural,,,,,
,"Julia F. Callahan Elementary School, School Based Health Center",200 Ocallaghan Way,Lynn,MA,01905-1595,Essex,Non-Rural,,,,,
,LCHC Medical Outreach Program,269 Union Street,Lynn,MA,01901-1314,Essex,Non-Rural,,,,,
,LYNN COMMUNITY HEALTH CENTER,269 Union Street,Lynn,MA,01901-1314,Essex,Non-Rural,,,,,
,Lynn Community Health Center - Primary Care and Behavioral Health Services,280 Union Street,Lynn,MA,01901-1353,Essex,Non-Rural,,,,,
,Lynn Community Health Center Satellite,20 Central Ave,Lynn,MA,01901-1201,Essex,Non-Rural,,,,,
,LYNN COMMUNITY HLTH CTR - WIC,47 Congress Street,Salem,MA,01970-7308,Essex,Non-Rural,,,,,
,LYNN COMMUNITY HLTH CTR - WIC,85 Main St,Peabody,MA,01960-5562,Essex,Non-Rural,,,,,
,LYNN ENGLISH HIGH SCHOOL,50 Goodridge St,Lynn,MA,01902-2627,Essex,Non-Rural,,,,,
,Lynn Multiservice Center,100 Willow St,Lynn,MA,01901-1139,Essex,Non-Rural,,,,,
,LYNN VOCATIONAL TECH HIGH SCHOOL,80 Neptune Blvd,Lynn,MA,01902-4570,Essex,Non-Rural,,,,,
,"Lynn Vocational Technical High School, School Based Health Center, Annex",90 Commercial St,Lynn,MA,01905-2906,Essex,Non-Rural,,,,,
,MARKET SQUARE FAMILY HLTH SVCS,29 Market Square,Lynn,MA,01905-2420,Essex,Non-Rural,,,,,
,Medical Outreach Clinic,73 Buffum St,Lynn,MA,01902-3965,Essex,Non-Rural,,,,,
,MSFHS AT WESTERN AVENUE,694 Western Avenue,Lynn,MA,01905-2229,Essex,Non-Rural,,,,,
,Pickering Middle School SBHC,70 Conomo Avenue,Lynn,MA,01904-1999,Essex,Non-Rural,,,,,
,Program for All-Inclusive Care for the Elderly (PACE) Site,9 Buffum St,Lynn,MA,01902-3965,Essex,Non-Rural,,,,,
,Program for All-Inclusive Care for the Elderly (PACE) Site,62 Market St,Lynn,MA,01901-1005,Essex,Non-Rural,,,,,
,Program for All-Inclusive Care for the Elderly (PACE) Site,20 School St,Lynn,MA,01902-2952,Essex,Non-Rural,,,,,
,Program for All-Inclusive Care for the Elderly (PACE) Site,37 Friend St,Lynn,MA,01902-3068,Essex,Non-Rural,,,,,
,Program for All-Inclusive Care for the Elderly (PACE) Site,29 Emerson Avenue,Gloucester,MA,01930-2556,Essex,Non-Rural,,,,,
,Program for All-Inclusive Care for the Elderly (PACE) Site,100 Cummings Ctr,Beverly,MA,01915-6115,Essex,Non-Rural,,,,,
,RAW Art Works,37 Central Square,Lynn,MA,01901-1379,Essex,Non-Rural,,,,,
,"Robert L. Ford School, School Based Health Center",49 Hollingsworth Street,Lynn,MA,01902-3509,Essex,Non-Rural,,,,,
,THURGOOD MARSHALL MIDDLE SCHOOL,114 Brookline Street,Lynn,MA,01902-1800,Essex,Non-Rural,,,,,
,"Tracy Elementary School, School Based Health Center",35 Walnut Street,Lynn,MA,01905-1694,Essex,Non-Rural,,,,,
,"Washington Elementary School, School Based Health Center",58 Blossom Street,Lynn,MA,01902-4596,Essex,Non-Rural,,,,,
,"William R Fallon Elementary School, School Based Health Center",100 Robinson St,Lynn,MA,01905-1816,Essex,Non-Rural,,,,,
Mental Health,7259992526,"LYNN COMMUNITY HEALTH, INC",Federally Qualified Health Center,Massachusetts,"Essex County, MA",,22,NA,Designated,Non-Rural,10/26/2002,09/22/2025
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,,
,BREED MIDDLE SCHOOL,90 Ocallaghan Way,Lynn,MA,01905-1532,Essex,Non-Rural,,,,,
,"Brickett Elementary School, School Based Health Center",123 Lewis Street,Lynn,MA,01902-4897,Essex,Non-Rural,,,,,
,CLASSICAL HIGH SCHOOL,235 Ocallaghan Way,Lynn,MA,01905-1599,Essex,Non-Rural,,,,,
,Cobbet Elementary School School Based Health Center,40 Franklin St,Lynn,MA,01902-4106,Essex,Non-Rural,,,,,
,Connery Elementary School - School Based Health Center,50 Elm St,Lynn,MA,01905-2421,Essex,Non-Rural,,,,,
,Demakes Family YMCA,40 Neptune Boulevard,Lynn,MA,01902-4421,Essex,Non-Rural,,,,,
,Drewicz Elementary School - School Based Health Center,34 Hood Street,Lynn,MA,01905-2392,Essex,Non-Rural,,,,,
,Element Care PACE – Chestnut Hill Ave/Brighton,130 Chestnut Hill Avenue,Brighton,MA,02135-4731,Suffolk,Non-Rural,,,,,
,Fecteau - Leary Junior / Senior High School,33 N Common St,Lynn,MA,01902-4311,Essex,Non-Rural,,,,,
,Harrington Elementary School – School Based Health Center,21 Dexter St,Lynn,MA,01902-3058,Essex,Non-Rural,,,,,
,INGALLS ELEMENTARY SCHOOL,1 Collins Street Ter,Lynn,MA,01902-2205,Essex,Non-Rural,,,,,
,"Julia F. Callahan Elementary School, School Based Health Center",200 Ocallaghan Way,Lynn,MA,01905-1595,Essex,Non-Rural,,,,,
,LCHC Medical Outreach Program,269 Union Street,Lynn,MA,01901-1314,Essex,Non-Rural,,,,,
