year,state_name,sector_name,fuel_name,value
2004,New Mexico,Total carbon dioxide emissions from all sectors,Petroleum,17.407463
2004,New Mexico,Total carbon dioxide emissions from all sectors,Natural Gas,11.938752
2005,New Mexico,Commercial carbon dioxide emissions,Natural Gas,1.313836
2005,New Mexico,Commercial carbon dioxide emissions,All Fuels,1.69907
2005,New Mexico,Transportation carbon dioxide emissions,Petroleum,14.238763
2005,New Mexico,Transportation carbon dioxide emissions,Natural Gas,1.08304
2005,New Mexico,Transportation carbon dioxide emissions,All Fuels,15.321802
2005,New Mexico,Electric Power carbon dioxide emissions,Coal,30.209898
2005,New Mexico,Electric Power carbon dioxide emissions,Petroleum,0.027934
2005,New Mexico,Electric Power carbon dioxide emissions,Natural Gas,2.196778
2005,New Mexico,Electric Power carbon dioxide emissions,All Fuels,32.43461
2005,New Mexico,Industrial carbon dioxide emissions,Coal,0.182129
2005,New Mexico,Industrial carbon dioxide emissions,Petroleum,2.236094
2005,New Mexico,Industrial carbon dioxide emissions,Natural Gas,5.344045
2005,New Mexico,Industrial carbon dioxide emissions,All Fuels,7.762268
2005,New Mexico,Total carbon dioxide emissions from all sectors,All Fuels,59.49885
2005,New Mexico,Total carbon dioxide emissions from all sectors,Coal,30.399188
2005,New Mexico,Total carbon dioxide emissions from all sectors,Petroleum,17.356156
2005,New Mexico,Total carbon dioxide emissions from all sectors,Natural Gas,11.743506
2005,New Mexico,Residential carbon dioxide emissions,Coal,0.000573
2005,New Mexico,Residential carbon dioxide emissions,Petroleum,0.474719
2005,New Mexico,Residential carbon dioxide emissions,Natural Gas,1.805808
2005,New Mexico,Residential carbon dioxide emissions,All Fuels,2.2811
2005,New Mexico,Commercial carbon dioxide emissions,Coal,0.006588
2005,New Mexico,Commercial carbon dioxide emissions,Petroleum,0.378646
2006,New Mexico,Residential carbon dioxide emissions,Coal,0.000674
2006,New Mexico,Residential carbon dioxide emissions,Petroleum,0.493138
2006,New Mexico,Residential carbon dioxide emissions,Natural Gas,1.64818
2006,New Mexico,Residential carbon dioxide emissions,All Fuels,2.141992
2006,New Mexico,Commercial carbon dioxide emissions,Coal,0.006836
2006,New Mexico,Commercial carbon dioxide emissions,Petroleum,0.273979
2006,New Mexico,Commercial carbon dioxide emissions,Natural Gas,1.26739
2006,New Mexico,Commercial carbon dioxide emissions,All Fuels,1.548205
2006,New Mexico,Transportation carbon dioxide emissions,Petroleum,15.024473
2006,New Mexico,Transportation carbon dioxide emissions,Natural Gas,0.960457
2006,New Mexico,Transportation carbon dioxide emissions,All Fuels,15.98493
2006,New Mexico,Electric Power carbon dioxide emissions,Coal,29.988963
2006,New Mexico,Electric Power carbon dioxide emissions,Petroleum,0.031681
2006,New Mexico,Electric Power carbon dioxide emissions,Natural Gas,2.965833
2006,New Mexico,Electric Power carbon dioxide emissions,All Fuels,32.986477
2006,New Mexico,Industrial carbon dioxide emissions,Coal,0.183359
2006,New Mexico,Industrial carbon dioxide emissions,Petroleum,2.504595
2006,New Mexico,Industrial carbon dioxide emissions,Natural Gas,5.054798
2006,New Mexico,Industrial carbon dioxide emissions,All Fuels,7.742751
2006,New Mexico,Total carbon dioxide emissions from all sectors,All Fuels,60.404355
2006,New Mexico,Total carbon dioxide emissions from all sectors,Coal,30.179832
2006,New Mexico,Total carbon dioxide emissions from all sectors,Petroleum,18.327865
2006,New Mexico,Total carbon dioxide emissions from all sectors,Natural Gas,11.896658
2007,New Mexico,Residential carbon dioxide emissions,Coal,0.000665
2007,New Mexico,Residential carbon dioxide emissions,Petroleum,0.418693
2007,New Mexico,Residential carbon dioxide emissions,Natural Gas,1.821025
2007,New Mexico,Residential carbon dioxide emissions,All Fuels,2.240383
2007,New Mexico,Commercial carbon dioxide emissions,Coal,0.006175
2007,New Mexico,Commercial carbon dioxide emissions,Petroleum,0.187015
2007,New Mexico,Commercial carbon dioxide emissions,Natural Gas,1.353442
2007,New Mexico,Commercial carbon dioxide emissions,All Fuels,1.546632
2007,New Mexico,Transportation carbon dioxide emissions,Petroleum,14.639858
2007,New Mexico,Transportation carbon dioxide emissions,Natural Gas,0.744931
2007,New Mexico,Transportation carbon dioxide emissions,All Fuels,15.384789
2007,New Mexico,Electric Power carbon dioxide emissions,Coal,28.07103
2007,New Mexico,Electric Power carbon dioxide emissions,Petroleum,0.035343
2007,New Mexico,Electric Power carbon dioxide emissions,Natural Gas,3.294663
2007,New Mexico,Electric Power carbon dioxide emissions,All Fuels,31.401035
2007,New Mexico,Industrial carbon dioxide emissions,Coal,0.178106
2007,New Mexico,Industrial carbon dioxide emissions,Petroleum,2.961023
2007,New Mexico,Industrial carbon dioxide emissions,Natural Gas,5.312355
2007,New Mexico,Industrial carbon dioxide emissions,All Fuels,8.451484
2007,New Mexico,Total carbon dioxide emissions from all sectors,All Fuels,59.024323
2007,New Mexico,Total carbon dioxide emissions from all sectors,Coal,28.255976
2007,New Mexico,Total carbon dioxide emissions from all sectors,Petroleum,18.241932
2007,New Mexico,Total carbon dioxide emissions from all sectors,Natural Gas,12.526416
2008,New Mexico,Residential carbon dioxide emissions,Petroleum,0.438066
2008,New Mexico,Residential carbon dioxide emissions,Natural Gas,1.85289
2008,New Mexico,Residential carbon dioxide emissions,All Fuels,2.290956
2008,New Mexico,Commercial carbon dioxide emissions,Petroleum,0.366247
2008,New Mexico,Commercial carbon dioxide emissions,Natural Gas,1.372582
2008,New Mexico,Commercial carbon dioxide emissions,All Fuels,1.738829
2008,New Mexico,Transportation carbon dioxide emissions,Petroleum,13.260062
2008,New Mexico,Transportation carbon dioxide emissions,Natural Gas,0.747688
2008,New Mexico,Transportation carbon dioxide emissions,All Fuels,14.007751
2008,New Mexico,Electric Power carbon dioxide emissions,Coal,26.99993
2008,New Mexico,Electric Power carbon dioxide emissions,Petroleum,0.043659
2008,New Mexico,Electric Power carbon dioxide emissions,Natural Gas,3.707689
2008,New Mexico,Electric Power carbon dioxide emissions,All Fuels,30.751277
2008,New Mexico,Industrial carbon dioxide emissions,Coal,0.148012
2008,New Mexico,Industrial carbon dioxide emissions,Petroleum,2.343537
2008,New Mexico,Industrial carbon dioxide emissions,Natural Gas,5.511592
2008,New Mexico,Industrial carbon dioxide emissions,All Fuels,8.00314
2008,New Mexico,Total carbon dioxide emissions from all sectors,All Fuels,56.791954
2008,New Mexico,Total carbon dioxide emissions from all sectors,Coal,27.147942
2008,New Mexico,Total carbon dioxide emissions from all sectors,Petroleum,16.451572
2008,New Mexico,Total carbon dioxide emissions from all sectors,Natural Gas,13.19244
2009,New Mexico,Total carbon dioxide emissions from all sectors,Natural Gas,12.922511
2009,New Mexico,Residential carbon dioxide emissions,Natural Gas,1.767795
2009,New Mexico,Residential carbon dioxide emissions,All Fuels,2.2068
2009,New Mexico,Commercial carbon dioxide emissions,Petroleum,0.205131
2009,New Mexico,Commercial carbon dioxide emissions,Natural Gas,1.347533
2009,New Mexico,Commercial carbon dioxide emissions,All Fuels,1.552665
2009,New Mexico,Transportation carbon dioxide emissions,Petroleum,13.099792
2009,New Mexico,Transportation carbon dioxide emissions,Natural Gas,0.64501
2009,New Mexico,Transportation carbon dioxide emissions,All Fuels,13.744802
2009,New Mexico,Electric Power carbon dioxide emissions,Coal,29.092756
2009,New Mexico,Electric Power carbon dioxide emissions,Petroleum,0.036569
2009,New Mexico,Electric Power carbon dioxide emissions,Natural Gas,3.821725
2009,New Mexico,Electric Power carbon dioxide emissions,All Fuels,32.95105
2009,New Mexico,Industrial carbon dioxide emissions,Coal,0.138627
2009,New Mexico,Industrial carbon dioxide emissions,Petroleum,1.798778
2009,New Mexico,Industrial carbon dioxide emissions,Natural Gas,5.340448
2009,New Mexico,Industrial carbon dioxide emissions,All Fuels,7.277853
2009,New Mexico,Total carbon dioxide emissions from all sectors,All Fuels,57.73317
2009,New Mexico,Total carbon dioxide emissions from all sectors,Coal,29.231383
2009,New Mexico,Total carbon dioxide emissions from all sectors,Petroleum,15.579276
2009,New Mexico,Residential carbon dioxide emissions,Petroleum,0.439005
2010,New Mexico,Residential carbon dioxide emissions,Petroleum,0.395269
2010,New Mexico,Residential carbon dioxide emissions,Natural Gas,1.910404
2010,New Mexico,Residential carbon dioxide emissions,All Fuels,2.305673
2010,New Mexico,Commercial carbon dioxide emissions,Petroleum,0.201194
2010,New Mexico,Commercial carbon dioxide emissions,Natural Gas,1.363171
2010,New Mexico,Commercial carbon dioxide emissions,All Fuels,1.564365
2010,New Mexico,Transportation carbon dioxide emissions,Petroleum,12.889922
2010,New Mexico,Transportation carbon dioxide emissions,Natural Gas,0.482141
2010,New Mexico,Transportation carbon dioxide emissions,All Fuels,13.372062
2010,New Mexico,Electric Power carbon dioxide emissions,Coal,25.443921
2010,New Mexico,Electric Power carbon dioxide emissions,Petroleum,0.03963
2010,New Mexico,Electric Power carbon dioxide emissions,Natural Gas,3.835038
2010,New Mexico,Electric Power carbon dioxide emissions,All Fuels,29.318588
2010,New Mexico,Industrial carbon dioxide emissions,Coal,0.103543
2010,New Mexico,Industrial carbon dioxide emissions,Petroleum,1.982329
2010,New Mexico,Industrial carbon dioxide emissions,Natural Gas,5.26214
2010,New Mexico,Industrial carbon dioxide emissions,All Fuels,7.348013
2010,New Mexico,Total carbon dioxide emissions from all sectors,All Fuels,53.908702
2010,New Mexico,Total carbon dioxide emissions from all sectors,Coal,25.547464
2010,New Mexico,Total carbon dioxide emissions from all sectors,Petroleum,15.508344
2010,New Mexico,Total carbon dioxide emissions from all sectors,Natural Gas,12.852894
2011,New Mexico,Residential carbon dioxide emissions,Petroleum,0.357757
2011,New Mexico,Residential carbon dioxide emissions,Natural Gas,1.861452
2011,New Mexico,Residential carbon dioxide emissions,All Fuels,2.21921
2011,New Mexico,Commercial carbon dioxide emissions,Petroleum,0.189536
2011,New Mexico,Commercial carbon dioxide emissions,Natural Gas,1.358711
2011,New Mexico,Commercial carbon dioxide emissions,All Fuels,1.548247
2011,New Mexico,Transportation carbon dioxide emissions,Petroleum,13.398755
2011,New Mexico,Transportation carbon dioxide emissions,Natural Gas,0.397085
2011,New Mexico,Transportation carbon dioxide emissions,All Fuels,13.79584
2011,New Mexico,Electric Power carbon dioxide emissions,Coal,27.142589
2011,New Mexico,Electric Power carbon dioxide emissions,Petroleum,0.030768
2011,New Mexico,Electric Power carbon dioxide emissions,Natural Gas,3.979876
2011,New Mexico,Electric Power carbon dioxide emissions,All Fuels,31.153233
2011,New Mexico,Industrial carbon dioxide emissions,Coal,0.054184
2011,New Mexico,Industrial carbon dioxide emissions,Petroleum,1.965534
2011,New Mexico,Industrial carbon dioxide emissions,Natural Gas,5.542038
2011,New Mexico,Industrial carbon dioxide emissions,All Fuels,7.561756
2011,New Mexico,Total carbon dioxide emissions from all sectors,All Fuels,56.278286
2011,New Mexico,Total carbon dioxide emissions from all sectors,Coal,27.196773
2011,New Mexico,Total carbon dioxide emissions from all sectors,Petroleum,15.94235
2011,New Mexico,Total carbon dioxide emissions from all sectors,Natural Gas,13.139163
2012,New Mexico,Total carbon dioxide emissions from all sectors,Natural Gas,13.013051
2012,New Mexico,Residential carbon dioxide emissions,Natural Gas,1.763975
2012,New Mexico,Residential carbon dioxide emissions,All Fuels,2.071016
2012,New Mexico,Commercial carbon dioxide emissions,Petroleum,0.200218
2012,New Mexico,Commercial carbon dioxide emissions,Natural Gas,1.350717
2012,New Mexico,Commercial carbon dioxide emissions,All Fuels,1.550935
2012,New Mexico,Transportation carbon dioxide emissions,Petroleum,13.402152
2012,New Mexico,Transportation carbon dioxide emissions,Natural Gas,0.41867
2012,New Mexico,Transportation carbon dioxide emissions,All Fuels,13.820822
2012,New Mexico,Electric Power carbon dioxide emissions,Coal,25.075488
2012,New Mexico,Electric Power carbon dioxide emissions,Petroleum,0.037515
2012,New Mexico,Electric Power carbon dioxide emissions,Natural Gas,4.053317
2012,New Mexico,Electric Power carbon dioxide emissions,All Fuels,29.16632
2012,New Mexico,Industrial carbon dioxide emissions,Coal,0.09654
2012,New Mexico,Industrial carbon dioxide emissions,Petroleum,2.057027
2012,New Mexico,Industrial carbon dioxide emissions,Natural Gas,5.426372
2012,New Mexico,Industrial carbon dioxide emissions,All Fuels,7.579938
2012,New Mexico,Total carbon dioxide emissions from all sectors,All Fuels,54.189031
2012,New Mexico,Total carbon dioxide emissions from all sectors,Coal,25.172028
2012,New Mexico,Total carbon dioxide emissions from all sectors,Petroleum,16.003953
2012,New Mexico,Residential carbon dioxide emissions,Petroleum,0.307041
2013,New Mexico,Residential carbon dioxide emissions,All Fuels,2.330278
2013,New Mexico,Residential carbon dioxide emissions,Natural Gas,1.968208
2013,New Mexico,Commercial carbon dioxide emissions,Petroleum,0.19105
2013,New Mexico,Commercial carbon dioxide emissions,Natural Gas,1.463723
2013,New Mexico,Commercial carbon dioxide emissions,All Fuels,1.654773
2013,New Mexico,Transportation carbon dioxide emissions,Petroleum,13.410066
2013,New Mexico,Transportation carbon dioxide emissions,Natural Gas,0.488367
2013,New Mexico,Transportation carbon dioxide emissions,All Fuels,13.898433
2013,New Mexico,Electric Power carbon dioxide emissions,Coal,24.369836
2013,New Mexico,Electric Power carbon dioxide emissions,Petroleum,0.047176
2013,New Mexico,Electric Power carbon dioxide emissions,Natural Gas,4.081374
2013,New Mexico,Electric Power carbon dioxide emissions,All Fuels,28.498386
2013,New Mexico,Industrial carbon dioxide emissions,Coal,0.117895
2013,New Mexico,Industrial carbon dioxide emissions,Petroleum,2.080371
2013,New Mexico,Industrial carbon dioxide emissions,Natural Gas,5.175156
2013,New Mexico,Industrial carbon dioxide emissions,All Fuels,7.373422
2013,New Mexico,Total carbon dioxide emissions from all sectors,All Fuels,53.755291
2013,New Mexico,Total carbon dioxide emissions from all sectors,Coal,24.487731
2013,New Mexico,Total carbon dioxide emissions from all sectors,Petroleum,16.090732
2013,New Mexico,Total carbon dioxide emissions from all sectors,Natural Gas,13.176828
2013,New Mexico,Residential carbon dioxide emissions,Petroleum,0.362069
2014,New Mexico,Residential carbon dioxide emissions,Petroleum,0.308406
2014,New Mexico,Residential carbon dioxide emissions,Natural Gas,1.774094
2014,New Mexico,Residential carbon dioxide emissions,All Fuels,2.0825
2014,New Mexico,Commercial carbon dioxide emissions,Petroleum,0.224579
2014,New Mexico,Commercial carbon dioxide emissions,Natural Gas,1.407979
2014,New Mexico,Commercial carbon dioxide emissions,All Fuels,1.632559
2014,New Mexico,Transportation carbon dioxide emissions,Petroleum,13.922799
2014,New Mexico,Transportation carbon dioxide emissions,Natural Gas,0.477592
2014,New Mexico,Transportation carbon dioxide emissions,All Fuels,14.400391
2014,New Mexico,Electric Power carbon dioxide emissions,Coal,20.422981
2014,New Mexico,Electric Power carbon dioxide emissions,Petroleum,0.05274
2014,New Mexico,Electric Power carbon dioxide emissions,Natural Gas,4.214294
2014,New Mexico,Electric Power carbon dioxide emissions,All Fuels,24.690015
2014,New Mexico,Industrial carbon dioxide emissions,Coal,0.137968
2014,New Mexico,Industrial carbon dioxide emissions,Petroleum,2.197444
2014,New Mexico,Industrial carbon dioxide emissions,Natural Gas,5.450322
2014,New Mexico,Industrial carbon dioxide emissions,All Fuels,7.785734
2014,New Mexico,Total carbon dioxide emissions from all sectors,All Fuels,50.591199
2014,New Mexico,Total carbon dioxide emissions from all sectors,Coal,20.560949
2014,New Mexico,Total carbon dioxide emissions from all sectors,Petroleum,16.705969
2014,New Mexico,Total carbon dioxide emissions from all sectors,Natural Gas,13.324281
2015,New Mexico,Commercial carbon dioxide emissions,Petroleum,0.335356
2015,New Mexico,Commercial carbon dioxide emissions,Natural Gas,1.375607
2015,New Mexico,Commercial carbon dioxide emissions,All Fuels,1.710963
2015,New Mexico,Transportation carbon dioxide emissions,Petroleum,14.002128
2015,New Mexico,Transportation carbon dioxide emissions,Natural Gas,0.484021
2015,New Mexico,Transportation carbon dioxide emissions,All Fuels,14.486149
2015,New Mexico,Electric Power carbon dioxide emissions,Coal,20.457503
2015,New Mexico,Electric Power carbon dioxide emissions,Petroleum,0.0539
2015,New Mexico,Electric Power carbon dioxide emissions,Natural Gas,4.29862
2015,New Mexico,Electric Power carbon dioxide emissions,All Fuels,24.810022
2015,New Mexico,Industrial carbon dioxide emissions,Coal,0.161209
2015,New Mexico,Industrial carbon dioxide emissions,Petroleum,1.894851
2015,New Mexico,Industrial carbon dioxide emissions,Natural Gas,5.533961
2015,New Mexico,Industrial carbon dioxide emissions,All Fuels,7.590021
2015,New Mexico,Total carbon dioxide emissions from all sectors,All Fuels,50.692518
2015,New Mexico,Total carbon dioxide emissions from all sectors,Coal,20.618711
2015,New Mexico,Total carbon dioxide emissions from all sectors,Petroleum,16.561388
2015,New Mexico,Total carbon dioxide emissions from all sectors,Natural Gas,13.512419
2015,New Mexico,Residential carbon dioxide emissions,Petroleum,0.275153
2015,New Mexico,Residential carbon dioxide emissions,Natural Gas,1.82021
2015,New Mexico,Residential carbon dioxide emissions,All Fuels,2.095363
2016,New Mexico,Total carbon dioxide emissions from all sectors,Natural Gas,13.475898
2016,New Mexico,Residential carbon dioxide emissions,Natural Gas,1.799205
2016,New Mexico,Residential carbon dioxide emissions,All Fuels,2.103439
2016,New Mexico,Commercial carbon dioxide emissions,Petroleum,0.318247
2016,New Mexico,Commercial carbon dioxide emissions,Natural Gas,1.3782
2016,New Mexico,Commercial carbon dioxide emissions,All Fuels,1.696447
2016,New Mexico,Transportation carbon dioxide emissions,Petroleum,13.726005
2016,New Mexico,Transportation carbon dioxide emissions,Natural Gas,0.47074
2016,New Mexico,Transportation carbon dioxide emissions,All Fuels,14.196745
2016,New Mexico,Electric Power carbon dioxide emissions,Coal,18.659177
2016,New Mexico,Electric Power carbon dioxide emissions,Petroleum,0.042906
2016,New Mexico,Electric Power carbon dioxide emissions,Natural Gas,4.517138
2016,New Mexico,Electric Power carbon dioxide emissions,All Fuels,23.219221
2016,New Mexico,Industrial carbon dioxide emissions,Coal,0.172562
2016,New Mexico,Industrial carbon dioxide emissions,Petroleum,2.147294
2016,New Mexico,Industrial carbon dioxide emissions,Natural Gas,5.310615
2016,New Mexico,Industrial carbon dioxide emissions,All Fuels,7.630471
2016,New Mexico,Total carbon dioxide emissions from all sectors,All Fuels,48.846323
2016,New Mexico,Total carbon dioxide emissions from all sectors,Coal,18.831739
2016,New Mexico,Total carbon dioxide emissions from all sectors,Petroleum,16.538686
2016,New Mexico,Residential carbon dioxide emissions,Petroleum,0.304234
2017,New Mexico,Total carbon dioxide emissions from all sectors,Natural Gas,12.955851
2017,New Mexico,Residential carbon dioxide emissions,Natural Gas,1.651903
2017,New Mexico,Residential carbon dioxide emissions,All Fuels,1.904991
2017,New Mexico,Commercial carbon dioxide emissions,Petroleum,0.28783
2017,New Mexico,Commercial carbon dioxide emissions,Natural Gas,1.30111
2017,New Mexico,Commercial carbon dioxide emissions,All Fuels,1.588939
2017,New Mexico,Transportation carbon dioxide emissions,Petroleum,14.668848
2017,New Mexico,Transportation carbon dioxide emissions,Natural Gas,0.492116
2017,New Mexico,Transportation carbon dioxide emissions,All Fuels,15.160964
2017,New Mexico,Electric Power carbon dioxide emissions,Coal,18.87068
2017,New Mexico,Electric Power carbon dioxide emissions,Petroleum,0.034384
2017,New Mexico,Electric Power carbon dioxide emissions,Natural Gas,4.169308
2017,New Mexico,Electric Power carbon dioxide emissions,All Fuels,23.074371
2017,New Mexico,Industrial carbon dioxide emissions,Coal,0.169798
2017,New Mexico,Industrial carbon dioxide emissions,Petroleum,2.379958
2017,New Mexico,Industrial carbon dioxide emissions,Natural Gas,5.341414
2017,New Mexico,Industrial carbon dioxide emissions,All Fuels,7.891171
2017,New Mexico,Total carbon dioxide emissions from all sectors,All Fuels,49.620436
2017,New Mexico,Total carbon dioxide emissions from all sectors,Coal,19.040478
2017,New Mexico,Total carbon dioxide emissions from all sectors,Petroleum,17.624107
2017,New Mexico,Residential carbon dioxide emissions,Petroleum,0.253087
2018,New Mexico,Residential carbon dioxide emissions,Petroleum,0.279373
2018,New Mexico,Residential carbon dioxide emissions,Natural Gas,1.885554
2018,New Mexico,Residential carbon dioxide emissions,All Fuels,2.164926
2018,New Mexico,Commercial carbon dioxide emissions,Petroleum,0.294557
2018,New Mexico,Commercial carbon dioxide emissions,Natural Gas,1.420739
2018,New Mexico,Commercial carbon dioxide emissions,All Fuels,1.715297
2018,New Mexico,Transportation carbon dioxide emissions,Petroleum,15.189131
2018,New Mexico,Transportation carbon dioxide emissions,Natural Gas,0.554497
2018,New Mexico,Transportation carbon dioxide emissions,All Fuels,15.743628
2018,New Mexico,Electric Power carbon dioxide emissions,Coal,12.917516
2018,New Mexico,Electric Power carbon dioxide emissions,Petroleum,0.017794
2018,New Mexico,Electric Power carbon dioxide emissions,Natural Gas,5.406661
2018,New Mexico,Electric Power carbon dioxide emissions,All Fuels,18.34197
2018,New Mexico,Industrial carbon dioxide emissions,Coal,0.171459
2018,New Mexico,Industrial carbon dioxide emissions,Petroleum,2.340053
2018,New Mexico,Industrial carbon dioxide emissions,Natural Gas,5.37814
2018,New Mexico,Industrial carbon dioxide emissions,All Fuels,7.889652
2018,New Mexico,Total carbon dioxide emissions from all sectors,All Fuels,45.855474
2018,New Mexico,Total carbon dioxide emissions from all sectors,Coal,13.088974
2018,New Mexico,Total carbon dioxide emissions from all sectors,Petroleum,18.120908
2018,New Mexico,Total carbon dioxide emissions from all sectors,Natural Gas,14.645591
2019,New Mexico,Residential carbon dioxide emissions,Petroleum,0.302907
2019,New Mexico,Residential carbon dioxide emissions,Natural Gas,2.312908
2019,New Mexico,Residential carbon dioxide emissions,All Fuels,2.615815
2019,New Mexico,Commercial carbon dioxide emissions,Petroleum,0.384172
2019,New Mexico,Commercial carbon dioxide emissions,Natural Gas,1.61857
2019,New Mexico,Commercial carbon dioxide emissions,All Fuels,2.002741
2019,New Mexico,Transportation carbon dioxide emissions,Petroleum,15.259502
2019,New Mexico,Transportation carbon dioxide emissions,Natural Gas,0.677142
2019,New Mexico,Transportation carbon dioxide emissions,All Fuels,15.936644
2019,New Mexico,Electric Power carbon dioxide emissions,Coal,14.344956
2019,New Mexico,Electric Power carbon dioxide emissions,Petroleum,0.29997
2019,New Mexico,Electric Power carbon dioxide emissions,Natural Gas,5.638354
2019,New Mexico,Electric Power carbon dioxide emissions,All Fuels,20.283281
2019,New Mexico,Industrial carbon dioxide emissions,Coal,0.13937
2019,New Mexico,Industrial carbon dioxide emissions,Petroleum,2.299054
2019,New Mexico,Industrial carbon dioxide emissions,Natural Gas,5.666986
2019,New Mexico,Industrial carbon dioxide emissions,All Fuels,8.10541
2019,New Mexico,Total carbon dioxide emissions from all sectors,All Fuels,48.943892
2019,New Mexico,Total carbon dioxide emissions from all sectors,Coal,14.484326
2019,New Mexico,Total carbon dioxide emissions from all sectors,Petroleum,18.545605
2019,New Mexico,Total carbon dioxide emissions from all sectors,Natural Gas,15.91396
2020,New Mexico,Total carbon dioxide emissions from all sectors,Natural Gas,15.198359
2020,New Mexico,Residential carbon dioxide emissions,Natural Gas,1.985448
2020,New Mexico,Residential carbon dioxide emissions,All Fuels,2.292504
2020,New Mexico,Commercial carbon dioxide emissions,Petroleum,0.327328
2020,New Mexico,Commercial carbon dioxide emissions,Natural Gas,1.384496
2020,New Mexico,Commercial carbon dioxide emissions,All Fuels,1.711824
2020,New Mexico,Transportation carbon dioxide emissions,Petroleum,14.216697
2020,New Mexico,Transportation carbon dioxide emissions,Natural Gas,0.722169
2020,New Mexico,Transportation carbon dioxide emissions,All Fuels,14.938866
2020,New Mexico,Electric Power carbon dioxide emissions,Coal,13.160405
2020,New Mexico,Electric Power carbon dioxide emissions,Petroleum,0.028692
2020,New Mexico,Electric Power carbon dioxide emissions,Natural Gas,5.412058
2020,New Mexico,Electric Power carbon dioxide emissions,All Fuels,18.601156
2020,New Mexico,Industrial carbon dioxide emissions,Coal,0.149176
2020,New Mexico,Industrial carbon dioxide emissions,Petroleum,1.825529
2020,New Mexico,Industrial carbon dioxide emissions,Natural Gas,5.694189
2020,New Mexico,Industrial carbon dioxide emissions,All Fuels,7.668894
2020,New Mexico,Total carbon dioxide emissions from all sectors,All Fuels,45.213243
2020,New Mexico,Total carbon dioxide emissions from all sectors,Coal,13.309581
2020,New Mexico,Total carbon dioxide emissions from all sectors,Petroleum,16.705303
2020,New Mexico,Residential carbon dioxide emissions,Petroleum,0.307056
2021,New Mexico,Total carbon dioxide emissions from all sectors,Natural Gas,14.797958
2021,New Mexico,Residential carbon dioxide emissions,Natural Gas,1.940898
2021,New Mexico,Residential carbon dioxide emissions,All Fuels,2.257971
2021,New Mexico,Commercial carbon dioxide emissions,Petroleum,0.355682
2021,New Mexico,Commercial carbon dioxide emissions,Natural Gas,1.470633
2021,New Mexico,Commercial carbon dioxide emissions,All Fuels,1.826315
2021,New Mexico,Transportation carbon dioxide emissions,Petroleum,15.665489
2021,New Mexico,Transportation carbon dioxide emissions,Natural Gas,0.607301
2021,New Mexico,Transportation carbon dioxide emissions,All Fuels,16.27279
2021,New Mexico,Electric Power carbon dioxide emissions,Coal,12.631016
2021,New Mexico,Electric Power carbon dioxide emissions,Petroleum,0.02847
2021,New Mexico,Electric Power carbon dioxide emissions,Natural Gas,4.465657
2021,New Mexico,Electric Power carbon dioxide emissions,All Fuels,17.125142
2021,New Mexico,Industrial carbon dioxide emissions,Coal,0.133406
2021,New Mexico,Industrial carbon dioxide emissions,Petroleum,1.959901
2021,New Mexico,Industrial carbon dioxide emissions,Natural Gas,6.313469
2021,New Mexico,Industrial carbon dioxide emissions,All Fuels,8.406776
2021,New Mexico,Total carbon dioxide emissions from all sectors,All Fuels,45.888995
2021,New Mexico,Total carbon dioxide emissions from all sectors,Coal,12.764421
2021,New Mexico,Total carbon dioxide emissions from all sectors,Petroleum,18.326616
2021,New Mexico,Residential carbon dioxide emissions,Petroleum,0.317074
